"Date","CTDChla_ugL_above","CTDChla_ugL","CTDChla_ugL_below","daily_EXOChla_ugL_1","daily_EXOBGAPC_ugL_1","GreenAlgae_ugL_above","GreenAlgae_ugL","GreenAlgae_ugL_below","Bluegreens_ugL_above","Bluegreens_ugL","Bluegreens_ugL_below","BrownAlgae_ugL_above","BrownAlgae_ugL","BrownAlgae_ugL_below","MixedAlgae_ugL_above","MixedAlgae_ugL","MixedAlgae_ugL_below","Temp_C","daily_AirTemp_C","daily_RH_percent","daily_Rain_Total_mm","daily_WindSpeed_Average_m_s","daily_ShortwaveRadiationDown_Average_W_m2","daily_InfraredRadiationDown_Average_W_m2","Flow_cms"
2016-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8763973388889,75.379875,0,2.07695972222222,10.8054416666667,449.547635344744,0.00569835721221656
2016-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5394154777778,77.3786111111111,0,2.00386875,14.0598465277778,441.911736111111,0.00446753384654572
2016-09-16,3.9266,4.7981,5.2104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5444,20.2422477666667,88.9489583333333,0,1.11574236111111,6.27124027777778,433.931180555556,0.00390811447406585
2016-09-17,5.7483,7.3606,7.6005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0872,21.3862246833333,85.3000277777778,0,1.31636388888889,11.3045090277778,435.403472222222,0.00378754116028779
2016-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0799829944444,86.9779305555556,0,1.46906458333333,9.09867083333333,437.3175,0.00384568584744261
2016-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0184844,89.257125,82.804,2.12270277777778,10.8949145833333,439.367986111111,0.0427097953470196
2016-09-20,NA,NA,NA,NA,NA,9,9.05,9.19,3.27,3.29,2.92,4.25,4.88,4.86,1.97,2.34,2.55,23.7,21.9918958333333,83.9514166666667,0,2.56049583333333,12.9234430555556,437.919166666667,0.0321008318353426
2016-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.91191955,78.8880416666667,0,1.87954444444444,9.41579236111111,436.972847222222,0.0279409208060645
2016-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4649459944444,80.4236319444444,0,1.53149236111111,9.20120555555556,433.106388888889,0.0232695189533891
2016-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7434993055556,82.9551805555556,0,1.98270833333333,12.5593416666667,436.704305555556,0.020906186207399
2016-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4166634777778,84.6485,0,1.97484305555556,8.35345555555556,439.953470498481,0.0195354894032138
2016-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1898442111111,90.645,0,1.45991736111111,4.51962083333333,430.796180555556,0.017516579743249
2016-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5030068888889,99.8467361111111,11.938,1.51765,2.85239930555556,423.852638888889,0.0193693027609406
2016-09-27,4.1402,4.2662,4.1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4724,21.3950677555556,90.8612986111111,11.43,1.2057625,8.38184930555555,429.699583333333,0.0305796107284162
2016-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3912264944444,90.2164722222222,49.53,1.60364305555556,10.2978638888889,427.676693218799,0.0370358999450675
2016-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1723669277778,95.0605555555556,53.34,1.41186458333333,5.37200138888889,426.413125,0.0996840432637401
2016-09-30,4.4945,4.8032,4.806,NA,NA,5.73,6.17,6.08,6.35,5.49,5.6,2.17,1.18,1.65,3.02,4.43,4.38,21.6621,19.5281963888889,95.2294444444444,29.464,1.69533055555556,7.30151527777778,422.920069444444,0.137902409464855
2016-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4858680555556,88.2663819444444,0,1.02828819444444,10.566475,419.835833333333,0.0862263899296962
2016-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6902847222222,87.4030625,0,1.46463541666667,9.27216666666667,417.480555555556,0.0836396002515751
2016-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2921822888889,81.9608888888889,0,1.69207847222222,11.4980104166667,417.587504241041,0.0776043603147118
2016-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3804590277778,75.5879027777778,0,1.39699652777778,11.6789583333333,419.157638888889,0.0770558620096461
2016-10-05,3.26861428571429,3.9498,3.5391,NA,NA,4.01,6.98,6.64,3.5,3.56,3.94,2.18,1.45,2.55,3.28,3.37,2.18,20.9136,16.5975556833333,82.9289930555556,0,1.22584166666667,8.11881319444444,412.526388888889,0.0758478186660113
2016-10-06,2.7344,2.7668,2.9874,NA,NA,3.73,4.35,4,4.49,4.54,4.82,0.83,1.68,1.5,3.21333333333333,2.25,2.6,19.6843,15.4112291666667,86.5084375,0,1.37213055555556,13.4676486111111,408.410138888889,0.0752587310185463
2016-10-07,3.3572,3.2963,3.3834,NA,NA,5.19,5.83,5.45,5.15,5.17,5.24,1.48,0.24,1.24,3.59,4.42,3.63,19.7404,17.5592991944444,97.6597916666667,75.692,1.52276597222222,2.98166319444444,412.405486111111,0.098752658057033
2016-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8933917222222,91.9086319444445,17.78,4.28840763888889,2.39670902777778,411.985208333333,0.141558393360615
2016-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8506908888889,53.7578472222222,0,7.0267125,13.3251923611111,400.082638888889,0.0976531394652064
2016-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3022541666667,70.9607152777778,0,2.69534236111111,13.6987993055556,392.964583333333,0.0852773937902071
2016-10-11,2.3546,2.7095,2.5108,NA,NA,3.23,4.19,4.21,4.18,4.8,4.79,0.23,1.35,1.86,2.62,1.68,2.77,17.1992,11.2526747511111,81.1886805555555,0,1.72813819444444,11.0969673611111,388.239097222222,0.0816145345081562
2016-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4940725388889,85.0866388888889,0,1.66013680555556,12.3897895833333,388.14869567459,0.0798770267688343
2016-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9718127111111,74.4530972222222,0,2.62880763888889,9.65832222222222,395.894375,0.080178837831714
2016-10-14,2.3251,2.2491,2.2756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5207,13.0963054785479,84.4767766776678,0,1.6843300330033,8.67371947194719,389.582838283828,0.0777680628502791
2016-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0747798280412069
2016-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07389287498764
2016-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0750646138531728
2016-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0767619287126097
2016-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783404094528743
2016-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0745712924788214
2016-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0750481612194698
2016-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074890497989454
2016-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0746013447026432
2016-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0761444945891401
2016-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0728533795380172
2016-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07168416750195
2016-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0728151092335637
2016-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0730871106237069
2016-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0729702447819467
2016-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0728394006686927
2016-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0718651702449236
2016-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0723012464295368
2016-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0717468838516329
2016-11-04,1.77363333333333,1.8556,1.9268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0063,NA,NA,NA,NA,NA,NA,0.0738835744652885
2016-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719243875827726
2016-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0726838663019348
2016-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0731052130349361
2016-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0764047952533726
2016-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0733081918899855
2016-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0749752407633636
2016-11-11,2.6214,2.5986,2.6002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2387,NA,NA,NA,NA,NA,NA,0.0715709015104794
2016-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0682498213688191
2016-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0666611854036847
2016-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0658332807943895
2016-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0543397561748729
2016-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476727705953419
2016-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432621048007533
2016-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417985861391082
2016-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0370067998190462
2016-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407216392793516
2016-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0330162132116988
2016-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297624229119861
2016-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279788976787283
2016-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278236825778683
2016-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0259089849030167
2016-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0249957686937755
2016-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242856481183186
2016-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392866929227777
2016-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0445695969654096
2016-12-02,2.0208,1.9431,2.3261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7036,NA,NA,NA,NA,NA,NA,0.0413884959569377
2016-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411838748610799
2016-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037684180252077
2016-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0599672541769185
2016-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377884738064977
2016-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284238854076193
2016-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0241722275888007
2016-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195337094483822
2016-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0226370879074609
2016-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167526070661703
2016-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106052379874764
2016-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106421587342584
2016-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00499107220840985
2016-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34999481865285,75.1894300518135,0,1.10095682210708,4.52950259067357,318.181865284974,0.00310142861541397
2016-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62590287666667,70.7839930555556,0,1.39102152777778,5.76193125,310.736319444444,0.00299433182415429
2016-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45814583333333,42.8313680555556,0,2.5207375,4.26233333333333,318.732847222222,0.00094125772719274
2016-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46678896111111,45.7051805555556,3.048,3.07407222222222,4.34071805555556,329.875138888889,0.00050973052791687
2016-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12529236111111,53.8043472222222,0,2.05873958333333,4.74823472222222,329.662777777778,0.00048435133694392
2016-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39840486111111,86.1291458333333,11.43,1.71405833333333,1.25146875,341.37,NA
2016-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61032083333333,92.6466666666667,0,1.57795208333333,1.54821944444444,343.261041666667,NA
2016-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78134166666667,99.8103472222222,0.508,1.59286111111111,0.908613888888889,342.537916666667,NA
2016-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9380263777778,75.9966180555556,0.254,2.36141041666667,2.57080763888889,351.068333333333,0.00051303564943414
2016-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32087818888889,60.4452916666667,0,1.86251875,5.50640277777778,333.444513888889,0.0007404803392856
2016-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84132013888889,61.3953333333333,5.588,2.41610069444444,4.70992708333333,336.672361111111,0.00056396028877263
2016-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557890972222222,55.1232986111111,0,2.85834513888889,6.29016111111111,328.360277777778,0.00046633455319711
2016-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49182013888889,56.4348958333333,0,1.91995208333333,3.88470416666667,325.351642734721,0.00086854154772991
2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.07549034666667,75.8494583333333,0.508,1.65928055555556,3.32128819444444,342.225576026172,0.00035086215658664
2017-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.23226157333333,99.858125,3.302,1.16013680555556,0.878893055555556,344.097291666667,NA
2017-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68999424888889,97.7023680555556,13.208,1.55403680555556,2.18429513888889,343.195,NA
2017-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83222556666667,54.6202222222222,0.508,2.48869861111111,4.12718333333333,342.141458333333,0.00199086721531495
2017-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0234472222222222,40.5098611111111,0,1.55003611111111,2.91117361111111,326.817569444444,0.00162958684625157
2017-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28286597222222,68.3841944444444,0,3.06525763888889,3.46646875,324.417083333333,NA
2017-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.10664513888889,69.8978541666667,0,3.14693541666667,10.1494319444444,314.1025,0.00091043008024921
2017-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.2841159722222,51.3164305555556,0,2.96065069444444,13.9103138888889,297.696319444444,0.00510919231051059
2017-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.69278402777778,57.7920902777778,0,1.73030694444444,12.0890319444444,296.422847222222,0.0067517379862427
2017-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4061,54.3868541666667,0.762,2.07477083333333,7.38987986111111,307.828541666667,0.00051384171434877
2017-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38603819444444,93.170125,2.286,1.59464930555556,4.33969236111111,321.030763888889,0.00176746962056536
2017-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.32049728,87.4449791666667,0,1.58719583333333,2.93490138888889,332.139305555556,0.00153558758503921
2017-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3658024,78.9692222222222,0.508,2.52991875,4.42729583333333,342.036597222222,0.00102798738309717
2017-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25319047444444,87.2918680555556,1.524,1.32271041666667,3.11778263888889,335.150763888889,0.0028812669295542
2017-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.23982708333333,88.3985138888889,0.762,1.87267152777778,2.54097777777778,342.915,NA
2017-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51801180555556,92.8692361111111,0.254,1.32837152777778,2.69633402777778,336.387708333333,NA
2017-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82230277777778,99.3274305555556,4.064,1.31102569444444,0.941199305555556,344.288194444444,NA
2017-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2628097888889,64.6639652777778,0.508,3.09079513888889,5.87738402777778,348.807916666667,0.00098646996424431
2017-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00545513444444,76.3177638888889,0,1.73314791666667,5.17201319444444,343.131458333333,0.00096854317607547
2017-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.85508680555555,88.5368402777778,6.35,1.39637708333333,3.08311180555556,348.062638888889,0.00114985472721347
2017-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18155277777778,99.57375,5.08,1.32339583333333,3.26263541666667,349.816041666667,0.0019378376459749
2017-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99033333333333,99.3466666666667,4.572,1.38021805555556,0.966342361111111,357.190208333333,NA
2017-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.91872638888889,91.3866666666667,30.226,4.18385347222222,3.14042222222222,350.012708333333,NA
2017-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68410972222222,70.4523958333333,0,3.28079930555556,6.39236527777778,345.902222222222,0.0244490089825677
2017-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5063227033333,55.231,0,2.92965763888889,6.20232847222222,349.350277777778,0.0233382604914098
2017-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01062363333333,58.7010902777778,0,2.46547361111111,6.75770347222222,352.040277777778,0.0188874581481515
2017-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26980486111111,54.2681319444444,0,2.55289513888889,3.98681805555556,337.922222222222,0.0195663627352809
